"Name","test_r2","test_r","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","split_method","comp_smiles","loss_fn","lr","num_epochs","num_warmup_steps","optimiser","scheduler","train_split","model","protein","elapsed","epoch","percentage_complete","test_loss","test_mae","test_mse","test_rmse","test_ssr","train_loss","train_mse","training_loss"
"gallant-hill-1001","0.7472639473791345","0.8732136840826717","finished","seyonec/ChemBERTA_PubChem1M_shard00","bk1n","bindingDB_OPRK_HUMAN_P41145, full_test, seyonec/ChemBERTA_PubChem1M_shard00","2023-01-18T17:45:42.000Z","151","","128","","false","modules.loss.RMSE_loss","0.00009601885522275484","40","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","seyonec/ChemBERTA_PubChem1M_shard00","bindingDB_OPRK_HUMAN_P41145","5.349488973617554","25","60","0.19069504737854004","0.14555029571056366","0.03591732680797577","0.18951867520809176","9.123001098632812","0.07382193952798843","",""
"lemon-snowball-1363","0.7422933298057832","0.8654425344497572","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRD_HUMAN_P41143, full_test","2023-01-18T22:44:13.000Z","26","","128","","false","modules.loss.RMSE_loss","0.00009266488325154904","40","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRD_HUMAN_P41143","0.8455057144165039","20","47.5","0.18404114246368408","0.14314772188663483","0.03445480018854141","0.1856200397014618","7.7523298263549805","0.11755149811506271","",""
"rare-silence-1421","0.7414206202331994","0.8673274319638281","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T23:38:37.000Z","30","","128","","false","modules.loss.RMSE_loss","0.00007022032105072007","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","0.975067377090454","22","26.25","0.1971462517976761","0.1437791883945465","0.03674774616956711","0.19169701635837555","9.333928108215332","0.10665199905633926","",""
"unique-leaf-1839","0.7409255729236908","0.8639073863053592","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T13:54:03.000Z","36","","128","","false","modules.loss.RMSE_loss","0.00006275477833408513","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","1.1025066375732422","24","28.749999999999996","0.19638380408287048","0.14561991393566132","0.03681809827685356","0.19188041985034943","9.351797103881836","0.08712037652730942","",""
"different-bird-1834","0.740861739710413","0.8617045763621254","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T13:49:14.000Z","33","","128","","false","modules.loss.RMSE_loss","0.00009272771208138486","40","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","0.9887423515319824","22","52.5","0.19784407317638397","0.14187170565128326","0.03682716935873032","0.1919040679931641","9.354101181030272","0.09675823152065276","",""
"pretty-valley-1354","0.7399875949522788","0.8635134285255148","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRD_HUMAN_P41143, full_test","2023-01-18T22:37:12.000Z","37","","128","","false","modules.loss.RMSE_loss","0.00003914933867424837","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRD_HUMAN_P41143","0.7961635589599609","34","82.5","0.1852329671382904","0.14380022883415222","0.034763067960739136","0.18644855916500092","7.821691513061523","0.15842776000499725","",""
"northern-terrain-1420","0.7362241319870834","0.8655220109519743","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T23:37:59.000Z","28","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00007883358771329895","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","0.9361178874969482","21","50","0.01857303641736507","0.15105997025966644","0.0374862402677536","0.19361363351345065","9.521504402160645","0.006165473256260157","",""
"radiant-wind-1418","0.73610827894312","0.8580879440607729","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T23:36:31.000Z","39","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00004458007388876763","80","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","0.9498679637908936","29","35","0.019302502274513245","0.14915227890014648","0.0375027060508728","0.19365616142749784","9.525686264038086","0.007778183557093144","",""
"spring-sponge-1205","0.7300425194175632","0.855247369870986","finished","DeepChem/ChemBERTa-10M-MLM","bk1n","DeepChem/ChemBERTa-10M-MLM, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T20:40:23.000Z","28","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00009181067974224236","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","DeepChem/ChemBERTa-10M-MLM","bindingDB_OPRK_HUMAN_P41145","0.8949935436248779","20","23.75","0.01856347545981407","0.15402987599372864","0.03836473450064659","0.19586917757987976","9.74464225769043","0.005044240970164537","",""
"unique-firefly-834","0.7296833940167071","0.8549040034828214","finished","seyonec/ChemBERTA_PubChem1M_shard00","bk1n","bindingDB_JAK2_HUMAN_O60674, full_test, seyonec/ChemBERTA_PubChem1M_shard00","2023-01-17T16:16:45.000Z","87","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00006630052170967836","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","seyonec/ChemBERTA_PubChem1M_shard00","bindingDB_JAK2_HUMAN_O60674","3.4253029823303223","21","50","0.015938052907586098","0.1260136216878891","0.03449415788054466","0.18572603166103363","5.415581703186035","0.004522413946688175","",""
"generous-deluge-2177","0.7296657400542685","0.8586573277124259","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:24:07.000Z","65","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.4530470371246338","35","42.5","1.4479643106460571","1.1511499881744385","2.369793176651001","1.5394132137298584","815.2089233398438","0.27495506405830383","",""
"restful-flower-1365","0.728348324222339","0.8564856377111689","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRD_HUMAN_P41143, full_test","2023-01-18T22:45:27.000Z","53","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00002626787759273091","80","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRD_HUMAN_P41143","0.8285880088806152","51","62.5","0.016361959278583527","0.1478327065706253","0.03631921485066414","0.1905760020017624","8.171823501586914","0.01016546320170164","",""
"skilled-resonance-2184","0.7259701007740038","0.8531951133871785","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:30:57.000Z","45","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.450303316116333","23","27.500000000000004","1.3793574571609497","1.1629390716552734","2.4021897315979004","1.549899935722351","826.353271484375","0.2837468087673187","",""
"golden-moon-1835","0.7250218511547115","0.852527520398579","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T13:49:57.000Z","43","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.0000980612322184308","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","1.112382173538208","29","35","0.01984245143830776","0.1479950249195099","0.039078239351511","0.1976821720600128","9.925873756408691","0.008482123725116253","",""
"stellar-oath-1209","0.7232467303418803","0.8542577572296739","finished","DeepChem/ChemBERTa-10M-MLM","bk1n","DeepChem/ChemBERTa-10M-MLM, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T20:43:01.000Z","22","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.0000964980702906348","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MLM","bindingDB_OPRK_HUMAN_P41145","0.9049601554870604","13","15","0.019194597378373143","0.1480051875114441","0.039330512285232544","0.198319211602211","9.989949226379396","0.00691905478015542","",""
"toasty-puddle-2186","0.7221712092052963","0.8513622255076179","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:32:42.000Z","50","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.4050159454345703","28","33.75","1.3950074911117554","1.1788562536239624","2.4354913234710693","1.5606061220169067","837.80908203125","0.3638589084148407","",""
"morning-eon-1364","0.7211759610620596","0.8574176814771736","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRD_HUMAN_P41143, full_test","2023-01-18T22:44:48.000Z","29","","128","","false","modules.loss.RMSE_loss","0.00007108136288883125","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRD_HUMAN_P41143","0.8436999320983887","22","26.25","0.18744754791259768","0.14864259958267212","0.03727814182639122","0.1930754780769348","8.387581825256348","0.1137489601969719","",""
"vital-water-1318","0.7206576128233324","0.8534868675019681","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_AA2AR_HUMAN_P29274, full_test","2023-01-18T22:06:12.000Z","43","","128","","false","modules.loss.RMSE_loss","0.000057180601467816794","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_AA2AR_HUMAN_P29274","1.3124325275421145","25","30","0.17979338765144348","0.13531893491744995","0.03117164969444275","0.17655494809150696","11.15945053100586","0.10719427466392516","",""
"silver-hill-1207","0.7203013075174045","0.8511105759706199","finished","DeepChem/ChemBERTa-10M-MLM","bk1n","DeepChem/ChemBERTa-10M-MLM, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T20:41:36.000Z","34","","128","","false","modules.loss.RMSE_loss","0.00006362486490681633","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MLM","bindingDB_OPRK_HUMAN_P41145","0.9185912609100342","22","26.25","0.1927075982093811","0.15115174651145935","0.03974909335374832","0.19937174022197723","10.096270561218262","0.08246699720621109","",""
"eager-galaxy-1417","0.7202535821605637","0.8542926492607824","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T23:35:53.000Z","28","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00009589617914277358","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","0.9735946655273438","19","45","0.02019069343805313","0.15145185589790344","0.03975587710738182","0.1993887573480606","10.097993850708008","0.004078138154000044","",""
"rose-fog-311","0.7186394640417819","0.8561134688060157","finished","seyonec/ChemBERTa-zinc-base-v1","bk1n","bindingDB_JAK2_HUMAN_O60674, full_test, seyonec/ChemBERTa-zinc-base-v1","2023-01-13T02:16:46.000Z","37","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00008852299931632963","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","seyonec/ChemBERTa-zinc-base-v1","bindingDB_JAK2_HUMAN_O60674","2.5529916286468506","10","11.25","0.020767901092767715","0.12507274746894836","0.03590342774987221","0.18948200345039368","5.636838912963867","0.004182361997663975","",""
"olive-water-1848","0.7170320431187919","0.8477141374527524","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-02-22T10:37:06.000Z","39","","128","","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","1.3774003982543943","20","23.75","1.6287258863449097","1.327917218208313","3.0249292850494385","1.7392324209213257","1536.6639404296875","0.7079606056213379","",""
"dry-silence-1211","0.7166953017084333","0.8473439646746739","finished","DeepChem/ChemBERTa-10M-MLM","bk1n","DeepChem/ChemBERTa-10M-MLM, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T20:44:03.000Z","30","","128","","false","modules.loss.RMSE_loss","0.00006366431901943102","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MLM","bindingDB_OPRK_HUMAN_P41145","0.9236240386962892","21","50","0.1807701289653778","0.15040691196918488","0.040261562913656235","0.2006528377532959","10.226436614990234","0.10206349194049837","",""
"atomic-plant-1355","0.7160943648986366","0.8524374681369886","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRD_HUMAN_P41143, full_test","2023-01-18T22:37:58.000Z","33","","128","","false","modules.loss.RMSE_loss","0.00009006860212807714","80","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRD_HUMAN_P41143","0.8236935138702393","27","32.5","0.1806553453207016","0.15031786262989044","0.03795754164457321","0.19482694566249847","8.540447235107422","0.0950467810034752","",""
"pleasant-firefly-2189","0.7151686949115974","0.8484493552037526","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:35:34.000Z","44","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.4053997993469238","24","28.749999999999996","1.496038556098938","1.182422399520874","2.4968764781951904","1.5801507234573364","858.925537109375","0.3363150954246521","",""
"splendid-glade-694","0.7150340849212806","0.8461876233895318","finished","seyonec/ChemBERTa-zinc250k-v1","bk1n","bindingDB_5HT2A_HUMAN_P28223, full_test, seyonec/ChemBERTa-zinc250k-v1","2023-01-17T10:14:43.000Z","147","","128","","false","modules.loss.RMSE_loss","0.00009903975116861183","80","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","seyonec/ChemBERTa-zinc250k-v1","bindingDB_5HT2A_HUMAN_P28223","6.162773847579956","21","25","0.14983677864074707","0.1389658898115158","0.03466511890292168","0.18618571758270264","9.74089813232422","0.06832639127969742","",""
"magic-surf-1413","0.7146688192037992","0.845734162150636","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T23:32:55.000Z","31","","128","","false","modules.loss.RMSE_loss","0.00009114949861227989","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","0.9529447555541992","21","25","0.2112618386745453","0.14722907543182373","0.04054955020546913","0.20136919617652893","10.299586296081545","0.11327745765447617","",""
"stellar-river-1427","0.7144592346796849","0.8578746976335005","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T23:43:21.000Z","29","","128","","false","modules.loss.RMSE_loss","0.00009474643423453284","80","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRK_HUMAN_P41145","0.9706645011901855","21","25","0.20323307812213895","0.15307176113128662","0.040579333901405334","0.2014431208372116","10.307151794433594","0.09444151818752287","",""
"stellar-sunset-1353","0.7139809033733513","0.8521187539979008","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRD_HUMAN_P41143, full_test","2023-01-18T22:36:26.000Z","37","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.000048032435114168434","40","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRD_HUMAN_P41143","0.8113603591918945","34","82.5","0.019425909966230392","0.14864647388458252","0.03824010491371155","0.1955507695674896","8.604024887084961","0.011702828109264374","",""
"lively-plant-307","0.7139667349390088","0.8471116119317919","finished","seyonec/ChemBERTa-zinc-base-v1","bk1n","bindingDB_JAK2_HUMAN_O60674, full_test, seyonec/ChemBERTa-zinc-base-v1","2023-01-13T02:12:41.000Z","53","","128","","false","modules.loss.RMSE_loss","0.00008572697996595029","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","seyonec/ChemBERTa-zinc-base-v1","bindingDB_JAK2_HUMAN_O60674","2.564345598220825","16","18.75","0.1744507998228073","0.12373816221952438","0.03649970144033432","0.19104894995689392","5.730453014373779","0.06614533066749573","",""
"feasible-silence-1846","0.7134311837506352","0.8460459480507663","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T13:59:56.000Z","49","","128","","false","modules.loss.RMSE_loss","0.000036142386877891906","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","1.0794999599456787","36","87.5","0.19881366193294525","0.15494723618030548","0.04072543606162071","0.20180544257164","10.344261169433594","0.11834059655666351","",""
"ruby-fire-2171","0.7134223771089008","0.8454899473971798","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:18:52.000Z","44","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.3997571468353271","24","28.749999999999996","1.435763597488403","1.2219499349594116","2.5121850967407227","1.5849874019622805","864.191650390625","0.3630521595478058","",""
"youthful-glade-1837","0.7133784133715695","0.8449355076602567","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T13:51:55.000Z","55","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.000032748437590231796","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","1.0831100940704346","41","50","0.019259901717305183","0.15191739797592163","0.040732938796281815","0.20182402431964871","10.346165657043455","0.008883236907422543","",""
"solar-sun-2170","0.713352130993052","0.845344418452697","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:17:58.000Z","42","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.4153308868408203","22","26.25","1.4472734928131104","1.214118480682373","2.512800693511963","1.5851815938949585","864.4035034179688","0.35523107647895813","",""
"scarlet-dream-1847","0.7121954172026164","0.8475641230812236","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T14:00:55.000Z","39","","128","","true","torch.nn.modules.loss.SmoothL1Loss","0.00007441951660984199","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","1.1052513122558594","25","30","0.020727207884192467","0.1506606936454773","0.0409010574221611","0.20224009454250336","10.38886833190918","0.005857327952980995","",""
"ethereal-snowball-792","0.7106524230964204","0.8439309808724297","finished","seyonec/ChemBERTa-zinc250k-v1","bk1n","bindingDB_OPRK_HUMAN_P41145, full_test, seyonec/ChemBERTa-zinc250k-v1","2023-01-17T14:49:15.000Z","91","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00003454405838617016","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","seyonec/ChemBERTa-zinc250k-v1","bindingDB_OPRK_HUMAN_P41145","5.85826301574707","13","30","0.021478187292814255","0.15738114714622498","0.04112034291028976","0.20278151333332065","10.444565773010254","0.0046917651779949665","",""
"comfy-firefly-1845","0.7103847180637294","0.843889404831853","finished","DeepChem/ChemBERTa-77M-MTR","bk1n","DeepChem/ChemBERTa-77M-MTR, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-20T13:58:58.000Z","49","","128","","true","modules.loss.RMSE_loss","0.00005599345646290042","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-77M-MTR","bindingDB_OPRK_HUMAN_P41145","1.0331768989562988","36","43.75","0.1978030949831009","0.1490974724292755","0.04115838184952736","0.2028752863407135","10.454228401184082","0.10060257464647292","",""
"sandy-silence-795","0.7101635931377428","0.8465377717993678","finished","seyonec/ChemBERTa-zinc250k-v1","bk1n","bindingDB_OPRK_HUMAN_P41145, full_test, seyonec/ChemBERTa-zinc250k-v1","2023-01-17T14:55:38.000Z","89","","128","","false","torch.nn.modules.loss.SmoothL1Loss","0.00009563947437960208","80","10","modules.optimisers.Optim_BaseAdamW","transformers.optimization.get_linear_schedule_with_warmup","0.85","seyonec/ChemBERTa-zinc250k-v1","bindingDB_OPRK_HUMAN_P41145","5.767714977264404","13","15","0.021285047754645348","0.15290537476539612","0.041189808398485184","0.20295272767543793","10.462210655212402","0.005279884673655033","",""
"swift-pond-1216","0.7094182455507204","0.8440556084019807","finished","DeepChem/ChemBERTa-10M-MLM","bk1n","DeepChem/ChemBERTa-10M-MLM, bindingDB_OPRK_HUMAN_P41145, full_test","2023-01-18T20:47:32.000Z","25","","128","","false","modules.loss.RMSE_loss","0.00008899910056772241","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","DeepChem/ChemBERTa-10M-MLM","bindingDB_OPRK_HUMAN_P41145","0.972203493118286","15","17.5","0.17776620388031006","0.1512399464845657","0.04129572585225105","0.20321349799633023","10.489116668701172","0.09154052287340164","",""
"sage-butterfly-2162","0.7086870839457244","0.8441636747387358","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:09:27.000Z","50","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.3877367973327637","28","33.75","1.412013053894043","1.1981289386749268","2.5536954402923584","1.5980286598205566","878.4712524414062","0.2632535398006439","",""
"proud-sun-2161","0.7086364341869786","0.8524684709950658","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:08:32.000Z","44","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.3966004848480225","23","27.500000000000004","1.6095051765441897","1.2258362770080566","2.5541393756866455","1.5981675386428833","878.6239013671875","0.4467522799968719","",""
"zany-butterfly-2163","0.7085945819546324","0.8476114473019563","finished","DeepChem/ChemBERTa-10M-MTR","bk1n","DeepChem/ChemBERTa-10M-MTR, bindingDB_OPRM_HUMAN_P35372, oprm_oprk, split_test","2023-02-23T17:10:29.000Z","64","","128","random","false","modules.loss.RMSE_loss","0.0000690452546751227","80","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.LinearLR","0.85","DeepChem/ChemBERTa-10M-MTR","bindingDB_OPRM_HUMAN_P35372","1.426332712173462","38","46.25","1.4774620532989502","1.2072569131851196","2.5545060634613037","1.5982822179794312","878.7501220703125","0.2756938338279724","",""
"dainty-monkey-894","0.7064535852008711","0.843882655873893","finished","seyonec/ChemBERTA_PubChem1M_shard00","bk1n","bindingDB_AA2AR_HUMAN_P29274, full_test, seyonec/ChemBERTA_PubChem1M_shard00","2023-01-18T12:59:24.000Z","147","","128","","false","modules.loss.RMSE_loss","0.000054978481766734593","40","10","modules.optimisers.Optim_BaseAdamW","torch.optim.lr_scheduler.ExponentialLR","0.85","seyonec/ChemBERTA_PubChem1M_shard00","bindingDB_AA2AR_HUMAN_P29274","7.953073024749756","16","37.5","0.19770954549312592","0.13572604954242706","0.03275667130947113","0.18098804354667664","11.726886749267578","0.1066630557179451","",""
